id,area,feature,user_story,expected_behavior,paths,test_method,status,last_result,issues,fixed_in,retest_status,screenshot,source_basis
MOB-402,Content / SEO pages,CTA/link: Read about office handoff problems,"As a mobile visitor on /speed-up-invoicing-for-service-businesses, I can tap “Read about office handoff problems” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/speed-up-invoicing-for-service-businesses -> /office-handoff-problems-in-field-service-businesses,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/office-handoff-problems-in-field-service-businesses,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/394-speed-up-invoicing-for-service-businesses.png,Rendered mobile DOM anchors
MOB-403,Content / SEO pages,Form/interactive flow: /speed-up-invoicing-for-service-businesses,"As a mobile visitor, I can see and use the form or interactive flow on /speed-up-invoicing-for-service-businesses without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/speed-up-invoicing-for-service-businesses,"Side-effect-safe render inspection. Found 0 form(s), 47 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[]}",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/394-speed-up-invoicing-for-service-businesses.png,Rendered forms/buttons + source fetch calls searched separately
MOB-404,Site page,Mobile page load: /stanley-systems-case-study,"As a mobile visitor, I can open /stanley-systems-case-study and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/stanley-systems-case-study,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=Stanley Systems Case Study | Field Service Office Workflow h1=The work was done. The cash was not moving fast enough.,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/404-stanley-systems-case-study.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-405,Site page,CTA/link: tel:+16179586372,"As a mobile visitor on /stanley-systems-case-study, I can tap “tel:+16179586372” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/stanley-systems-case-study -> tel:+16179586372,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,device handoff link present,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/404-stanley-systems-case-study.png,Rendered mobile DOM anchors
MOB-406,Site page,CTA/link: Start Free,"As a mobile visitor on /stanley-systems-case-study, I can tap “Start Free” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/stanley-systems-case-study -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/404-stanley-systems-case-study.png,Rendered mobile DOM anchors
MOB-407,Site page,CTA/link: Map,"As a mobile visitor on /stanley-systems-case-study, I can tap “Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/stanley-systems-case-study -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/404-stanley-systems-case-study.png,Rendered mobile DOM anchors
MOB-408,Site page,CTA/link: Stanley Systems,"As a mobile visitor on /stanley-systems-case-study, I can tap “Stanley Systems” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/stanley-systems-case-study -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/404-stanley-systems-case-study.png,Rendered mobile DOM anchors
MOB-409,Site page,CTA/link: Book the AI Office Map,"As a mobile visitor on /stanley-systems-case-study, I can tap “Book the AI Office Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/stanley-systems-case-study -> /ai-office-map#assessment,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/404-stanley-systems-case-study.png,Rendered mobile DOM anchors
MOB-410,Site page,CTA/link: See marine service fit,"As a mobile visitor on /stanley-systems-case-study, I can tap “See marine service fit” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/stanley-systems-case-study -> /marine-service-automation,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/marine-service-automation,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/404-stanley-systems-case-study.png,Rendered mobile DOM anchors
MOB-411,Site page,CTA/link: AI Office Map,"As a mobile visitor on /stanley-systems-case-study, I can tap “AI Office Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/stanley-systems-case-study -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/404-stanley-systems-case-study.png,Rendered mobile DOM anchors
MOB-412,Site page,CTA/link: Free AI Office Blueprint,"As a mobile visitor on /stanley-systems-case-study, I can tap “Free AI Office Blueprint” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/stanley-systems-case-study -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/404-stanley-systems-case-study.png,Rendered mobile DOM anchors
MOB-413,Site page,Form/interactive flow: /stanley-systems-case-study,"As a mobile visitor, I can see and use the form or interactive flow on /stanley-systems-case-study without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/stanley-systems-case-study,"Side-effect-safe render inspection. Found 0 form(s), 41 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[]}",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/404-stanley-systems-case-study.png,Rendered forms/buttons + source fetch calls searched separately
MOB-414,Systems / Sprint,Mobile page load: /systems,"As a mobile visitor, I can open /systems and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/systems,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=Stanley Systems | AI Office Map h1=Get more done with the team you already have.,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/414-systems.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-415,Systems / Sprint,CTA/link: tel:+16179586372,"As a mobile visitor on /systems, I can tap “tel:+16179586372” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems -> tel:+16179586372,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,device handoff link present,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/414-systems.png,Rendered mobile DOM anchors
MOB-416,Systems / Sprint,CTA/link: Start Free,"As a mobile visitor on /systems, I can tap “Start Free” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/414-systems.png,Rendered mobile DOM anchors
MOB-417,Systems / Sprint,CTA/link: Map,"As a mobile visitor on /systems, I can tap “Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/414-systems.png,Rendered mobile DOM anchors
MOB-418,Systems / Sprint,CTA/link: Stanley Systems,"As a mobile visitor on /systems, I can tap “Stanley Systems” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/414-systems.png,Rendered mobile DOM anchors
MOB-419,Systems / Sprint,"CTA/link: Compare Map, Sprint, and Ops","As a mobile visitor on /systems, I can tap “Compare Map, Sprint, and Ops” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems -> /pricing,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/pricing,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/414-systems.png,Rendered mobile DOM anchors
MOB-420,Systems / Sprint,CTA/link: Privacy Policy,"As a mobile visitor on /systems, I can tap “Privacy Policy” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems -> /privacy-policy,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/privacy-policy,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/414-systems.png,Rendered mobile DOM anchors
MOB-421,Systems / Sprint,CTA/link: Terms,"As a mobile visitor on /systems, I can tap “Terms” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems -> /terms-and-conditions,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/terms-and-conditions,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/414-systems.png,Rendered mobile DOM anchors
MOB-422,Systems / Sprint,CTA/link: AI Office Map,"As a mobile visitor on /systems, I can tap “AI Office Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/414-systems.png,Rendered mobile DOM anchors
MOB-423,Systems / Sprint,Form/interactive flow: /systems,"As a mobile visitor, I can see and use the form or interactive flow on /systems without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/systems,"Side-effect-safe render inspection. Found 1 form(s), 43 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[{""inputs"":[{""name"":"""",""type"":""text"",""required"":true,""placeholder"":""Jane Smith""},{""name"":"""",""type"":""text"",""required"":true,""placeholder"":""Company name""},{""name"":"""",""type"":""email"",""required"":true,""placeholder"":""jane@company.com""},{""name"":"""",""type"":""tel"",""required"":false,""placeholder"":""+1 (555) 123-4567""},{""name"":"""",""type"":""text"",""required"":true,""placeholder"":""HVAC, plumbing, marine, electrical, landscaping, etc.""},{""name"":"""",""type"":""textarea"",""required"":true,""placeholder"":""Example: make finished jobs billing-ready faster, clean up estimate follow-up, summarize job notes, or route admin tasks to the right person.""},{""name"":"""",""type"":""checkbox"",""required"":true,""placeholder"":""""}],""submits"":[""Start the Sprint conversation""]}]}",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/414-systems.png,Rendered forms/buttons + source fetch calls searched separately
MOB-424,Systems / Sprint,Mobile page load: /systems-installation-sprint.md,"As a mobile visitor, I can open /systems-installation-sprint.md and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/systems-installation-sprint.md,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=(none) h1=(none),,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/424-systems-installation-sprint_md.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-425,Systems / Sprint,Mobile page load: /systems/both-systems,"As a mobile visitor, I can open /systems/both-systems and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/systems/both-systems,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=Stanley Systems | AI Office Map h1=Get more done with the team you already have.,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/425-systems__both-systems.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-426,Systems / Sprint,CTA/link: tel:+16179586372,"As a mobile visitor on /systems/both-systems, I can tap “tel:+16179586372” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/both-systems -> tel:+16179586372,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,device handoff link present,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/425-systems__both-systems.png,Rendered mobile DOM anchors
MOB-427,Systems / Sprint,CTA/link: Start Free,"As a mobile visitor on /systems/both-systems, I can tap “Start Free” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/both-systems -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/425-systems__both-systems.png,Rendered mobile DOM anchors
MOB-428,Systems / Sprint,CTA/link: Map,"As a mobile visitor on /systems/both-systems, I can tap “Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/both-systems -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/425-systems__both-systems.png,Rendered mobile DOM anchors
MOB-429,Systems / Sprint,CTA/link: Stanley Systems,"As a mobile visitor on /systems/both-systems, I can tap “Stanley Systems” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/both-systems -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/425-systems__both-systems.png,Rendered mobile DOM anchors
MOB-430,Systems / Sprint,"CTA/link: Compare Map, Sprint, and Ops","As a mobile visitor on /systems/both-systems, I can tap “Compare Map, Sprint, and Ops” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/both-systems -> /pricing,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/pricing,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/425-systems__both-systems.png,Rendered mobile DOM anchors
MOB-431,Systems / Sprint,CTA/link: Privacy Policy,"As a mobile visitor on /systems/both-systems, I can tap “Privacy Policy” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/both-systems -> /privacy-policy,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/privacy-policy,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/425-systems__both-systems.png,Rendered mobile DOM anchors
MOB-432,Systems / Sprint,CTA/link: Terms,"As a mobile visitor on /systems/both-systems, I can tap “Terms” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/both-systems -> /terms-and-conditions,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/terms-and-conditions,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/425-systems__both-systems.png,Rendered mobile DOM anchors
MOB-433,Systems / Sprint,CTA/link: AI Office Map,"As a mobile visitor on /systems/both-systems, I can tap “AI Office Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/both-systems -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/425-systems__both-systems.png,Rendered mobile DOM anchors
MOB-434,Systems / Sprint,Form/interactive flow: /systems/both-systems,"As a mobile visitor, I can see and use the form or interactive flow on /systems/both-systems without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/systems/both-systems,"Side-effect-safe render inspection. Found 1 form(s), 43 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[{""inputs"":[{""name"":"""",""type"":""text"",""required"":true,""placeholder"":""Jane Smith""},{""name"":"""",""type"":""text"",""required"":true,""placeholder"":""Company name""},{""name"":"""",""type"":""email"",""required"":true,""placeholder"":""jane@company.com""},{""name"":"""",""type"":""tel"",""required"":false,""placeholder"":""+1 (555) 123-4567""},{""name"":"""",""type"":""text"",""required"":true,""placeholder"":""HVAC, plumbing, marine, electrical, landscaping, etc.""},{""name"":"""",""type"":""textarea"",""required"":true,""placeholder"":""Example: make finished jobs billing-ready faster, clean up estimate follow-up, summarize job notes, or route admin tasks to the right person.""},{""name"":"""",""type"":""checkbox"",""required"":true,""placeholder"":""""}],""submits"":[""Start the Sprint conversation""]}]}",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/425-systems__both-systems.png,Rendered forms/buttons + source fetch calls searched separately
MOB-435,Systems / Sprint,Mobile page load: /systems/cashflow-control,"As a mobile visitor, I can open /systems/cashflow-control and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/systems/cashflow-control,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=Stanley Systems | AI Office Map h1=Get more done with the team you already have.,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/435-systems__cashflow-control.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-436,Systems / Sprint,CTA/link: tel:+16179586372,"As a mobile visitor on /systems/cashflow-control, I can tap “tel:+16179586372” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/cashflow-control -> tel:+16179586372,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,device handoff link present,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/435-systems__cashflow-control.png,Rendered mobile DOM anchors
MOB-437,Systems / Sprint,CTA/link: Start Free,"As a mobile visitor on /systems/cashflow-control, I can tap “Start Free” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/cashflow-control -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/435-systems__cashflow-control.png,Rendered mobile DOM anchors
MOB-438,Systems / Sprint,CTA/link: Map,"As a mobile visitor on /systems/cashflow-control, I can tap “Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/cashflow-control -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/435-systems__cashflow-control.png,Rendered mobile DOM anchors
MOB-439,Systems / Sprint,CTA/link: Stanley Systems,"As a mobile visitor on /systems/cashflow-control, I can tap “Stanley Systems” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/cashflow-control -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/435-systems__cashflow-control.png,Rendered mobile DOM anchors
MOB-440,Systems / Sprint,"CTA/link: Compare Map, Sprint, and Ops","As a mobile visitor on /systems/cashflow-control, I can tap “Compare Map, Sprint, and Ops” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/cashflow-control -> /pricing,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/pricing,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/435-systems__cashflow-control.png,Rendered mobile DOM anchors
MOB-441,Systems / Sprint,CTA/link: Privacy Policy,"As a mobile visitor on /systems/cashflow-control, I can tap “Privacy Policy” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/cashflow-control -> /privacy-policy,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/privacy-policy,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/435-systems__cashflow-control.png,Rendered mobile DOM anchors
MOB-442,Systems / Sprint,CTA/link: Terms,"As a mobile visitor on /systems/cashflow-control, I can tap “Terms” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/cashflow-control -> /terms-and-conditions,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/terms-and-conditions,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/435-systems__cashflow-control.png,Rendered mobile DOM anchors
MOB-443,Systems / Sprint,CTA/link: AI Office Map,"As a mobile visitor on /systems/cashflow-control, I can tap “AI Office Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/cashflow-control -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/435-systems__cashflow-control.png,Rendered mobile DOM anchors
MOB-444,Systems / Sprint,Form/interactive flow: /systems/cashflow-control,"As a mobile visitor, I can see and use the form or interactive flow on /systems/cashflow-control without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/systems/cashflow-control,"Side-effect-safe render inspection. Found 1 form(s), 43 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[{""inputs"":[{""name"":"""",""type"":""text"",""required"":true,""placeholder"":""Jane Smith""},{""name"":"""",""type"":""text"",""required"":true,""placeholder"":""Company name""},{""name"":"""",""type"":""email"",""required"":true,""placeholder"":""jane@company.com""},{""name"":"""",""type"":""tel"",""required"":false,""placeholder"":""+1 (555) 123-4567""},{""name"":"""",""type"":""text"",""required"":true,""placeholder"":""HVAC, plumbing, marine, electrical, landscaping, etc.""},{""name"":"""",""type"":""textarea"",""required"":true,""placeholder"":""Example: make finished jobs billing-ready faster, clean up estimate follow-up, summarize job notes, or route admin tasks to the right person.""},{""name"":"""",""type"":""checkbox"",""required"":true,""placeholder"":""""}],""submits"":[""Start the Sprint conversation""]}]}",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/435-systems__cashflow-control.png,Rendered forms/buttons + source fetch calls searched separately
MOB-445,Systems / Sprint,Mobile page load: /systems/repeat-revenue,"As a mobile visitor, I can open /systems/repeat-revenue and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/systems/repeat-revenue,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=Stanley Systems | AI Office Map h1=Get more done with the team you already have.,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/445-systems__repeat-revenue.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-446,Systems / Sprint,CTA/link: tel:+16179586372,"As a mobile visitor on /systems/repeat-revenue, I can tap “tel:+16179586372” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/repeat-revenue -> tel:+16179586372,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,device handoff link present,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/445-systems__repeat-revenue.png,Rendered mobile DOM anchors
MOB-447,Systems / Sprint,CTA/link: Start Free,"As a mobile visitor on /systems/repeat-revenue, I can tap “Start Free” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/repeat-revenue -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/445-systems__repeat-revenue.png,Rendered mobile DOM anchors
MOB-448,Systems / Sprint,CTA/link: Map,"As a mobile visitor on /systems/repeat-revenue, I can tap “Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/repeat-revenue -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/445-systems__repeat-revenue.png,Rendered mobile DOM anchors
MOB-449,Systems / Sprint,CTA/link: Stanley Systems,"As a mobile visitor on /systems/repeat-revenue, I can tap “Stanley Systems” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/repeat-revenue -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/445-systems__repeat-revenue.png,Rendered mobile DOM anchors
